,altitude,availableBikes,availableDocks,city,id,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
497,,28,0,,3260,,2016-11-22 02:41:53 PM,40.7270636335,,-73.9966213703,,Mercer St & Bleecker St,,Mercer St & Bleecker St,1,In Service,False,31
498,,40,17,,3263,,2016-11-22 02:43:00 PM,40.7292364991,,-73.990868032,,Cooper Square & E 7 St,,Cooper Square & E 7 St,1,In Service,False,59
499,,34,9,,3264,,2016-11-22 02:43:51 PM,40.7642100717,,-73.969104588,,E 61 St & Park Ave,,E 61 St & Park Ave,1,In Service,False,43
500,,22,8,,3265,,2016-11-22 02:44:45 PM,40.724563429,,-73.989443779,,E 2 St & 2 Ave,,E 2 St & 2 Ave,1,In Service,False,31
501,,4,10,,3267,,2016-11-22 02:44:05 PM,40.7124188238,,-74.0385255218,,Morris Canal,,Morris Canal,1,In Service,False,14
502,,7,7,,3268,,2016-11-22 02:42:02 PM,40.7134638267,,-74.0628585219,,Lafayette Park,,Lafayette Park,1,In Service,False,14
503,,2,12,,3269,,2016-11-22 02:42:55 PM,40.7260117296,,-74.0503889322,,Brunswick & 6th,,Brunswick & 6th,1,In Service,False,14
504,,4,10,,3270,,2016-11-22 02:42:34 PM,40.7254578219,,-74.0455260873,,Jersey & 6th St,,Jersey & 6th St,1,In Service,False,14
505,,8,3,,3271,,2016-11-22 02:42:48 PM,40.6926094607,,-74.0880900621,,Danforth Light Rail,,Danforth Light Rail,1,In Service,False,11
506,,5,9,,3272,,2016-11-22 02:44:22 PM,40.7234007003,,-74.0457540751,,Jersey & 3rd,,Jersey & 3rd,1,In Service,False,14
507,,3,14,,3273,,2016-11-22 02:43:26 PM,40.7216507249,,-74.0428841114,,Manila & 1st,,Manila & 1st,1,In Service,False,18
508,,4,10,,3274,,2016-11-22 02:44:28 PM,40.7049575167,,-74.0859308839,,Bethune Center,,Bethune Center,1,In Service,False,14
509,,2,10,,3275,,2016-11-22 02:44:26 PM,40.7183551982,,-74.0389144421,,Columbus Drive,,Columbus Drive,1,In Service,False,14
510,,3,21,,3276,,2016-11-22 02:43:41 PM,40.7148245042,,-74.0429806709,,Marin Light Rail,,Marin Light Rail,1,In Service,False,26
511,,5,9,,3277,,2016-11-22 02:42:55 PM,40.7143644678,,-74.0665599704,,Communipaw & Berry Lane,,Communipaw & Berry Lane,1,In Service,False,14
512,,6,6,,3278,,2016-11-22 02:43:29 PM,40.7256854836,,-74.0487903357,,Monmouth and 6th,,Monmouth and 6th,1,In Service,False,14
513,,12,6,,3279,,2016-11-22 02:43:13 PM,40.7216301426,,-74.0499678254,,Dixon Mills,,Dixon Mills,1,In Service,False,18
514,,3,10,,3280,,2016-11-22 02:41:35 PM,40.7192822007,,-74.0712618828,,Astor Place,,Astor Place,1,In Service,False,14
515,,4,10,,3281,,2016-11-22 02:42:59 PM,40.7459099663,,-74.0572714806,,Leonard Gordon Park,,Leonard Gordon Park,1,In Service,False,14
516,,2,36,,3282,,2016-11-22 02:44:42 PM,40.78307,,-73.95939,,5 Ave & E 88 St,,5 Ave & E 88 St,1,In Service,False,38
517,,0,43,,3283,,2016-11-22 02:44:08 PM,40.7882213,,-73.97041561,,W 89 St & Columbus Ave,,W 89 St & Columbus Ave,1,In Service,False,43
518,,12,29,,3284,,2016-11-22 02:41:12 PM,40.7814107002,,-73.9559590816,,E 88 St & Park Ave,,E 88 St & Park Ave,1,In Service,False,41
519,,2,41,,3285,,2016-11-22 02:44:36 PM,40.78839,,-73.9747,,W 87 St  & Amsterdam Ave,,W 87 St  & Amsterdam Ave,1,In Service,False,43
520,,10,24,,3286,,2016-11-22 02:42:34 PM,40.7806284,,-73.9521667,,E 89 St & 3 Ave,,E 89 St & 3 Ave,1,In Service,False,35
521,,0,39,,3288,,2016-11-22 02:43:48 PM,40.778301,,-73.9488134,,E 88 St & 1 Ave,,E 88 St & 1 Ave,1,In Service,False,39
522,,0,31,,3289,,2016-11-22 02:44:34 PM,40.790179481,,-73.972889185,,W 90 St & Amsterdam Ave,,W 90 St & Amsterdam Ave,1,In Service,False,31
523,,0,35,,3290,,2016-11-22 02:41:50 PM,40.7779453,,-73.946041,,E 89 St & York Ave,,E 89 St & York Ave,3,Not In Service,False,35
524,,7,36,,3292,,2016-11-22 02:43:02 PM,40.7857851,,-73.957481,,5 Ave & E 93 St,,5 Ave & E 93 St,1,In Service,False,43
525,,1,22,,3293,,2016-11-22 02:43:05 PM,40.7921,,-73.9739,,W 92 St & Broadway,,W 92 St & Broadway,1,In Service,False,24
526,,4,31,,3294,,2016-11-22 02:43:17 PM,40.7835016,,-73.955327,,E 91 St & Park Ave,,E 91 St & Park Ave,1,In Service,False,35
527,,2,57,,3295,,2016-11-22 02:44:07 PM,40.79127,,-73.964839,,Central Park W & W 96 St,,Central Park W & W 96 St,1,In Service,False,59
528,,0,0,,3296,,1969-12-31 07:00:00 PM,40.7825056473,,-73.9488780499,,Coming Soon: E 93 St & 2 Ave,,Coming Soon: E 93 St & 2 Ave,3,Not In Service,False,0
529,,4,16,,3297,,2016-11-22 02:44:54 PM,40.6686627,,-73.97988067,,6 St & 7 Ave,,6 St & 7 Ave,1,In Service,False,21
530,,13,10,,3298,,2016-11-22 02:42:54 PM,40.686371,,-73.99383324,,Warren St & Court St,,Warren St & Court St,1,In Service,False,23
531,,0,0,,3299,,1969-12-31 07:00:00 PM,40.787278535,,-73.9501051605,,Coming Soon: E 98 St & Lexington Ave,,Coming Soon: E 98 St & Lexington Ave,3,Not In Service,False,0
532,,0,25,,3300,,2016-11-22 02:44:27 PM,40.6651468153,,-73.9763760567,,Prospect Park West & 8 St,,Prospect Park West & 8 St,1,In Service,False,25
533,,3,36,,3301,,2016-11-22 02:43:01 PM,40.7919557,,-73.968087,,Columbus Ave & W 95 St,,Columbus Ave & W 95 St,1,In Service,False,39
534,,12,11,,3302,,2016-11-22 02:42:05 PM,40.7969347,,-73.9643412291,,Columbus Ave & W 103 St,,Columbus Ave & W 103 St,1,In Service,False,23
535,,7,18,,3303,,2016-11-22 02:42:32 PM,40.6849894,,-73.99440329,,Butler St & Court St,,Butler St & Court St,1,In Service,False,25
536,,0,26,,3304,,2016-11-22 02:41:04 PM,40.668127,,-73.98377641,,6 Ave & 9 St,,6 Ave & 9 St,1,In Service,False,27
537,,12,27,,3305,,2016-11-22 02:44:52 PM,40.7811222993,,-73.9496558905,,E 91 St & 2 Ave,,E 91 St & 2 Ave,1,In Service,False,39
538,,0,23,,3306,,2016-11-22 02:41:58 PM,40.6662078,,-73.98199886,,10 St & 7 Ave,,10 St & 7 Ave,1,In Service,False,23
539,,2,29,,3307,,2016-11-22 02:44:34 PM,40.7941654,,-73.974124,,West End Ave & W 94 St,,West End Ave & W 94 St,1,In Service,False,31
540,,0,27,,3308,,2016-11-22 02:45:02 PM,40.6861758,,-73.99645295,,Kane St & Clinton St,,Kane St & Clinton St,1,In Service,False,27
541,,7,23,,3309,,2016-11-22 02:44:27 PM,40.7859201,,-73.94860294,,E 97 St & 3 Ave,,E 97 St & 3 Ave,1,In Service,False,30
542,,0,24,,3310,,2016-11-22 02:42:23 PM,40.663779,,-73.98396846,,14 St & 7 Ave,,14 St & 7 Ave,1,In Service,False,24
543,,17,4,,3311,,2016-11-22 02:41:22 PM,40.68763155,,-74.0016256,,Columbia St & Kane St,,Columbia St & Kane St,1,In Service,False,21
544,,18,21,,3312,,2016-11-22 02:42:20 PM,40.7817212,,-73.94594,,1 Ave & E 94 St,,1 Ave & E 94 St,1,In Service,False,39
545,,0,29,,3313,,2016-11-22 02:42:05 PM,40.6663181,,-73.9854617,,6 Ave & 12 St,,6 Ave & 12 St,1,In Service,False,29
546,,10,21,,3314,,2016-11-22 02:44:34 PM,40.7937704,,-73.971888,,W 95 St & Broadway,,W 95 St & Broadway,1,In Service,False,32
547,,1,22,,3315,,2016-11-22 02:42:06 PM,40.6847514,,-73.99917254,,Henry St & Degraw St,,Henry St & Degraw St,1,In Service,False,23
548,,1,46,,3316,,2016-11-22 02:41:25 PM,40.7989937,,-73.9662173778,,W 104 St & Amsterdam Ave,,W 104 St & Amsterdam Ave,1,In Service,False,47
549,,1,23,,3317,,2016-11-22 02:43:14 PM,40.6686273,,-73.98700053,,10 St & 5 Ave,,10 St & 5 Ave,1,In Service,False,24
550,,0,0,,3318,,1969-12-31 07:00:00 PM,40.7839636,,-73.9471673,,Coming Soon: 2 Ave & E 96 St,,Coming Soon: 2 Ave & E 96 St,3,Not In Service,False,0
551,,10,7,,3319,,2016-11-22 02:43:17 PM,40.666287,,-73.98895053,,14 St & 5 Ave,,14 St & 5 Ave,1,In Service,False,18
552,,2,29,,3320,,2016-11-22 02:44:00 PM,40.793393,,-73.9635556,,Central Park West & W 100 St,,Central Park West & W 100 St,1,In Service,False,31
553,,0,25,,3321,,2016-11-22 02:41:51 PM,40.6831164,,-73.99785267,,Clinton St & Union St,,Clinton St & Union St,1,In Service,False,25
554,,9,16,,3322,,2016-11-22 02:42:59 PM,40.668603,,-73.9904394,,12 St & 4 Ave,,12 St & 4 Ave,1,In Service,False,25
555,,1,57,,3323,,2016-11-22 02:44:02 PM,40.7981856,,-73.9605909006,,W 106 St & Central Park West,,W 106 St & Central Park West,1,In Service,False,59
556,,18,7,,3324,,2016-11-22 02:44:35 PM,40.6685455,,-73.99333264,,3 Ave & 14 St,,3 Ave & 14 St,1,In Service,False,25
557,,0,31,,3325,,2016-11-22 02:41:28 PM,40.7849032,,-73.950503,,E 95 St & 3 Ave,,E 95 St & 3 Ave,1,In Service,False,31
558,,11,10,,3326,,2016-11-22 02:44:39 PM,40.67434,,-74.00194698,,Clinton St & Centre St,,Clinton St & Centre St,1,In Service,False,21
559,,25,1,,3327,,2016-11-22 02:41:18 PM,40.7877214,,-73.94728331,,3 Ave & E 100 St,,3 Ave & E 100 St,1,In Service,False,27
560,,1,37,,3328,,2016-11-22 02:42:42 PM,40.795,,-73.9645,,W 100 St & Manhattan Ave,,W 100 St & Manhattan Ave,1,In Service,False,39
561,,6,21,,3329,,2016-11-22 02:42:11 PM,40.6829151,,-73.99318208,,Degraw St & Smith St,,Degraw St & Smith St,1,In Service,False,27
562,,17,2,,3330,,2016-11-22 02:44:50 PM,40.6725058,,-74.00494695,,Henry St & Bay St,,Henry St & Bay St,1,In Service,False,19
563,,0,39,,3331,,2016-11-22 02:41:51 PM,40.8013434,,-73.9711457439,,Riverside Dr & W 104 St,,Riverside Dr & W 104 St,1,In Service,False,39
564,,2,16,,3332,,2016-11-22 02:42:31 PM,40.6819904427,,-73.9907902479,,Degraw St & Hoyt St,,Degraw St & Hoyt St,1,In Service,False,19
565,,14,6,,3333,,2016-11-22 02:42:27 PM,40.6747055,,-74.0075572,,Columbia St & Lorraine St,,Columbia St & Lorraine St,1,In Service,False,21
566,,25,3,,3335,,2016-11-22 02:44:15 PM,40.6772744,,-73.98282002,,Union St & 4 Ave,,Union St & 4 Ave,1,In Service,False,28
567,,2,39,,3336,,2016-11-22 02:41:34 PM,40.787801,,-73.953559,,E 97 St & Madison Ave,,E 97 St & Madison Ave,1,In Service,False,41
568,,0,0,,3337,,1969-12-31 07:00:00 PM,40.672415,,-74.011802,,Coming Soon: Beard St & Otsego St,,Coming Soon: Beard St & Otsego St,3,Not In Service,False,0
569,,27,4,,3338,,2016-11-22 02:42:50 PM,40.7862586,,-73.94552579,,2 Ave & E 99 St,,2 Ave & E 99 St,1,In Service,False,31
570,,4,18,,3339,,2016-11-22 02:42:18 PM,40.6765304,,-73.97846879,,Berkeley Pl & 6 Ave,,Berkeley Pl & 6 Ave,1,In Service,False,23
571,,18,3,,3340,,2016-11-22 02:41:44 PM,40.6753274,,-74.0100698,,Wolcott St & Dwight St,,Wolcott St & Dwight St,1,In Service,False,21
572,,0,59,,3341,,2016-11-22 02:42:21 PM,40.795346,,-73.96186,,Central Park West & W 102 St,,Central Park West & W 102 St,1,In Service,False,59
573,,18,4,,3342,,2016-11-22 02:41:34 PM,40.6777748,,-74.0094613,,Pioneer St & Richards St,,Pioneer St & Richards St,1,In Service,False,23
574,,1,22,,3343,,2016-11-22 02:44:43 PM,40.7997568,,-73.9621128676,,W 107 St & Columbus Ave,,W 107 St & Columbus Ave,1,In Service,False,23
575,,16,3,,3344,,2016-11-22 02:42:35 PM,40.679043,,-74.011169,,Pioneer St & Van Brunt St,,Pioneer St & Van Brunt St,1,In Service,False,19
576,,17,18,,3345,,2016-11-22 02:41:04 PM,40.7894854155,,-73.9524292946,,Madison Ave & E 99 St,,Madison Ave & E 99 St,1,In Service,False,35
577,,1,28,,3346,,2016-11-22 02:44:58 PM,40.6751468387,,-73.9752320945,,Berkeley Pl & 7 Ave,,Berkeley Pl & 7 Ave,1,In Service,False,29
578,,6,13,,3347,,2016-11-22 02:43:28 PM,40.6773429,,-74.01275056,,Van Brunt St & Wolcott St,,Van Brunt St & Wolcott St,1,In Service,False,21
579,,9,6,,3348,,2016-11-22 02:43:20 PM,40.677236,,-74.015665,,Coffey St & Conover St,,Coffey St & Conover St,1,In Service,False,15
580,,2,28,,3349,,2016-11-22 02:42:21 PM,40.6729679,,-73.97087984,,Grand Army Plaza & Plaza St West,,Grand Army Plaza & Plaza St West,1,In Service,False,30
581,,0,39,,3350,,2016-11-22 02:43:18 PM,40.7973721,,-73.97041192,,W 100 St & Broadway,,W 100 St & Broadway,1,In Service,False,39
582,,18,7,,3351,,2016-11-22 02:41:10 PM,40.7869946,,-73.94164802,,E 102 St & 1 Ave,,E 102 St & 1 Ave,1,In Service,False,25
583,,0,0,,3352,,1969-12-31 07:00:00 PM,40.6726724341,,-74.0087952465,,Coming Soon: Sigourney St & Columbia St,,Coming Soon: Sigourney St & Columbia St,3,Not In Service,False,0
584,,17,7,,3353,,2016-11-22 02:42:49 PM,40.6747844,,-74.01612847,,Reed St & Van Brunt St,,Reed St & Van Brunt St,1,In Service,False,24
585,,0,31,,3354,,2016-11-22 02:42:21 PM,40.668132,,-73.97363831,,3 St & Prospect Park West,,3 St & Prospect Park West,1,In Service,False,31
586,,15,10,,3355,,2016-11-22 02:44:26 PM,40.7680088931,,-73.9684528112,,E 66 St & Madison Ave,,E 66 St & Madison Ave,1,In Service,False,25
587,,1,20,,3356,,2016-11-22 02:44:22 PM,40.7746671,,-73.98470567,,Amsterdam Ave & W 66 St,,Amsterdam Ave & W 66 St,1,In Service,False,21
588,,3,32,,3357,,2016-11-22 02:42:04 PM,40.8008363,,-73.9664492472,,W 106 St & Amsterdam Ave,,W 106 St & Amsterdam Ave,1,In Service,False,35
589,,0,25,,3358,,2016-11-22 02:43:36 PM,40.6711978,,-73.97484126,,Garfield Pl & 8 Ave,,Garfield Pl & 8 Ave,1,In Service,False,25
590,,6,29,,3359,,2016-11-22 02:43:02 PM,40.7691572,,-73.96703464,,E 68 St & Madison Ave,,E 68 St & Madison Ave,1,In Service,False,35
591,,0,25,,3360,,2016-11-22 02:42:21 PM,40.7829391,,-73.9786517,,Amsterdam Ave & W 79 St,,Amsterdam Ave & W 79 St,1,In Service,False,25
592,,0,23,,3361,,2016-11-22 02:41:07 PM,40.6740886,,-73.9787282,,Carroll St & 6 Ave,,Carroll St & 6 Ave,1,In Service,False,23
593,,16,18,,3362,,2016-11-22 02:42:08 PM,40.7781314,,-73.96069399,,Madison Ave & E 82 St,,Madison Ave & E 82 St,1,In Service,False,34
594,,9,24,,3363,,2016-11-22 02:44:38 PM,40.7904828,,-73.95033068,,E 102 St & Park Ave,,E 102 St & Park Ave,1,In Service,False,33
595,,0,27,,3364,,2016-11-22 02:41:12 PM,40.6751622,,-73.9814832,,Carroll St & 5 Ave,,Carroll St & 5 Ave,1,In Service,False,27
596,,0,19,,3366,,2016-11-22 02:42:52 PM,40.8021174,,-73.9681805305,,West End Ave & W 107 St,,West End Ave & W 107 St,1,In Service,False,19
597,,4,35,,3367,,2016-11-22 02:42:21 PM,40.7922553,,-73.95249933,,5 Ave & E 103 St,,5 Ave & E 103 St,1,In Service,False,39
598,,3,24,,3368,,2016-11-22 02:44:52 PM,40.6728155,,-73.98352355,,5 Ave & 3 St,,5 Ave & 3 St,1,In Service,False,30
599,,0,0,,3369,,1969-12-31 07:00:00 PM,40.7730159,,-73.94637823,,Coming Soon: 83 St & East End Ave,,Coming Soon: 83 St & East End Ave,3,Not In Service,False,0
600,,5,20,,3370,,2016-11-22 02:43:52 PM,40.7727966,,-73.95577801,,78 St & 2 Ave,,78 St & 2 Ave,1,In Service,False,25
601,,0,0,,3371,,1969-12-31 07:00:00 PM,40.6746134225,,-73.9850114286,,Coming Soon: 4 Ave & 2 Street,,Coming Soon: 4 Ave & 2 Street,3,Not In Service,False,0
602,,14,25,,3372,,2016-11-22 02:44:00 PM,40.7689738,,-73.95482273,,E 74 St & 1 Ave,,E 74 St & 1 Ave,1,In Service,False,39
603,,15,12,,3373,,2016-11-22 02:41:20 PM,40.6750705,,-73.98775226,,3 St & 3 Ave,,3 St & 3 Ave,1,In Service,False,27
604,,5,31,,3374,,2016-11-22 02:41:15 PM,40.799484,,-73.955613,,Central Park North & Adam Clayton Powell Blvd,,Central Park North & Adam Clayton Powell Blvd,1,In Service,False,36
605,,1,33,,3375,,2016-11-22 02:43:29 PM,40.7699426,,-73.96060712,,3 Ave & E 72 St,,3 Ave & E 72 St,1,In Service,False,35
606,,2,37,,3376,,2016-11-22 02:42:40 PM,40.7647185194,,-73.9622206986,,E 65 St & 2 Ave,,E 65 St & 2 Ave,1,In Service,False,39
607,,2,23,,3377,,2016-11-22 02:44:52 PM,40.6786115,,-73.99037292,,Carroll St & Bond St,,Carroll St & Bond St,1,In Service,False,25
608,,19,8,,3378,,2016-11-22 02:44:39 PM,40.773763,,-73.96222088,,E 76 St & Park Ave,,E 76 St & Park Ave,1,In Service,False,28
609,,35,0,,3379,,2016-11-22 02:43:41 PM,40.7903051,,-73.94755757,,E 103 St & Lexington Ave,,E 103 St & Lexington Ave,1,In Service,False,35
610,,13,7,,3381,,2016-11-22 02:42:27 PM,40.6777287,,-73.99364123,,3 St & Hoyt St,,3 St & Hoyt St,1,In Service,False,21
611,,2,29,,3382,,2016-11-22 02:41:47 PM,40.680611,,-73.99475825,,Carroll St & Smith St,,Carroll St & Smith St,1,In Service,False,31
612,,2,23,,3383,,2016-11-22 02:43:34 PM,40.804213,,-73.96699104,,Cathedral Pkwy & Broadway,,Cathedral Pkwy & Broadway,1,In Service,False,25
613,,0,25,,3384,,2016-11-22 02:43:56 PM,40.6787242,,-73.99599099,,Smith St & 3 St,,Smith St & 3 St,1,In Service,False,25
614,,3,24,,3386,,2016-11-22 02:42:36 PM,40.6809591,,-73.99905709,,1 Pl & Clinton St,,1 Pl & Clinton St,1,In Service,False,27
615,,18,7,,3387,,2016-11-22 02:43:48 PM,40.7934337,,-73.94945003,,E 106 St & Madison Ave,,E 106 St & Madison Ave,1,In Service,False,25
616,,3,22,,3388,,2016-11-22 02:41:26 PM,40.6828003,,-73.99990419,,President St & Henry St,,President St & Henry St,1,In Service,False,25
617,,12,15,,3389,,2016-11-22 02:44:36 PM,40.6830456,,-74.00348559,,Carroll St & Columbia St,,Carroll St & Columbia St,1,In Service,False,28
618,,16,8,,3390,,2016-11-22 02:43:03 PM,40.79329668,,-73.9432083,,E 109 St & 3 Ave,,E 109 St & 3 Ave,1,In Service,False,24
619,,18,7,,3391,,2016-11-22 02:42:18 PM,40.7892529,,-73.93956237,,E 106 St & 1 Ave,,E 106 St & 1 Ave,1,In Service,False,25
620,,15,4,,3392,,2016-11-22 02:42:39 PM,40.6812117,,-74.00860912,,Commerce St & Van Brunt St,,Commerce St & Van Brunt St,1,In Service,False,19
621,,13,6,,3393,,2016-11-22 02:43:44 PM,40.6794327,,-74.00785041,,Richards St & Delavan St,,Richards St & Delavan St,1,In Service,False,19
622,,16,5,,3394,,2016-11-22 02:41:56 PM,40.6769993,,-74.00647134,,Columbia St & W 9 St,,Columbia St & W 9 St,1,In Service,False,21
623,,12,6,,3395,,2016-11-22 02:44:46 PM,40.6763744,,-74.00324957,,Henry St & W 9 St,,Henry St & W 9 St,1,In Service,False,19
624,,2,23,,3396,,2016-11-22 02:44:16 PM,40.6783563,,-74.00014502,,Clinton St & 4 Place,,Clinton St & 4 Place,1,In Service,False,25
625,,15,9,,3397,,2016-11-22 02:44:29 PM,40.6763947,,-73.99869893,,Court St & Nelson St,,Court St & Nelson St,1,In Service,False,25
626,,14,9,,3398,,2016-11-22 02:41:44 PM,40.6746957,,-73.99785768,,Smith St & 9 St,,Smith St & 9 St,1,In Service,False,23
627,,14,6,,3399,,2016-11-22 02:41:47 PM,40.6726029815,,-73.9898300171,,7 St & 3 Ave,,7 St & 3 Ave,1,In Service,False,21
628,,13,10,,3400,,2016-11-22 02:43:35 PM,40.7961535,,-73.94782145,,E 110 St & Madison Ave,,E 110 St & Madison Ave,1,In Service,False,24
629,,3,16,,3401,,2016-11-22 02:44:57 PM,40.6724811,,-73.99331394,,2 Ave & 9 St,,2 Ave & 9 St,1,In Service,False,19
630,,8,15,,3402,,2016-11-22 02:43:15 PM,40.6902375,,-73.99203074,,Court St & State St,,Court St & State St,1,In Service,False,23
631,,2,29,,3403,,2016-11-22 02:42:19 PM,40.6705135,,-73.98876585,,4 Ave & 9 St,,4 Ave & 9 St,1,In Service,False,31
632,,0,26,,3404,,2016-11-22 02:42:48 PM,40.6704922,,-73.98541675,,7 St & 5 Ave,,7 St & 5 Ave,1,In Service,False,27
633,,0,23,,3405,,2016-11-16 09:54:33 AM,40.6704836,,-73.98208968,,5 St & 6 Ave,,5 St & 6 Ave,3,Not In Service,False,23
634,,13,2,,3407,,2016-11-22 02:44:44 PM,40.6790979972,,-73.9876547456,,Union St & Nevins St,,Union St & Nevins St,1,In Service,False,15
635,,4,23,,3408,,2016-11-22 02:41:30 PM,40.6881529,,-73.99520919,,Congress St & Clinton St,,Congress St & Clinton St,1,In Service,False,27
636,,26,8,,3409,,2016-11-22 02:41:29 PM,40.6867443,,-73.99063168,,Bergen St & Smith St,,Bergen St & Smith St,1,In Service,False,35
637,,16,15,,3410,,2016-11-22 02:44:45 PM,40.6864442,,-73.98759104,,Dean St & Hoyt St,,Dean St & Hoyt St,1,In Service,False,31
638,,1,26,,3411,,2016-11-22 02:42:14 PM,40.6849668,,-73.98620772,,Bond St & Bergen St,,Bond St & Bergen St,1,In Service,False,27
639,,4,11,,3412,,2016-11-22 02:41:40 PM,40.6853761,,-73.98302136,,Pacific St & Nevins St,,Pacific St & Nevins St,1,In Service,False,15
640,,7,14,,3413,,2016-11-22 02:42:45 PM,40.6827549,,-73.98258555,,Wyckoff St & 3 Ave,,Wyckoff St & 3 Ave,1,In Service,False,22
641,,4,29,,3414,,2016-11-22 02:41:21 PM,40.6809447235,,-73.9756733179,,Bergen St & Flatbush Ave,,Bergen St & Flatbush Ave,1,In Service,False,33
642,,8,17,,3415,,2016-11-22 02:41:23 PM,40.6793307,,-73.97519523,,Prospect Pl & 6 Ave,,Prospect Pl & 6 Ave,1,In Service,False,25
643,,13,4,,3416,,2016-11-22 02:41:54 PM,40.6776147,,-73.97324283,,7 Ave & Park Pl,,7 Ave & Park Pl,1,In Service,False,17
644,,27,0,,3417,,2016-11-22 02:42:26 PM,40.6795766,,-73.97854971,,Baltic St & 5 Ave,,Baltic St & 5 Ave,1,In Service,False,27
645,,27,6,,3418,,2016-11-22 02:44:25 PM,40.6750207,,-73.97111473,,Plaza St West & Flatbush Ave,,Plaza St West & Flatbush Ave,1,In Service,False,33
646,,19,8,,3419,,2016-11-22 02:44:28 PM,40.6792788,,-73.98154004,,Douglass St & 4 Ave,,Douglass St & 4 Ave,1,In Service,False,27
647,,19,2,,3420,,2016-11-22 02:44:35 PM,40.6802133,,-73.98432695,,Douglass St & 3 Ave,,Douglass St & 3 Ave,1,In Service,False,21
648,,8,15,,3421,,2016-11-22 02:42:43 PM,40.6843549,,-73.98901629,,Hoyt St & Warren St,,Hoyt St & Warren St,1,In Service,False,23
649,,16,5,,3422,,2016-11-22 02:44:22 PM,40.6859296,,-74.00242364,,Columbia St & Degraw St,,Columbia St & Degraw St,1,In Service,False,21
650,,1,28,,3423,,2016-11-22 02:43:39 PM,40.6610633719,,-73.9794525504,,West Drive & Prospect Park West,,West Drive & Prospect Park West,1,In Service,False,29
651,,17,10,,3424,,2016-11-22 02:42:47 PM,40.791976,,-73.945993,,E 106 St & Lexington Ave,,E 106 St & Lexington Ave,1,In Service,False,27
652,,28,5,,3425,,2016-11-22 02:44:53 PM,40.7892105,,-73.94370784,,2 Ave  & E 104 St,,2 Ave  & E 104 St,1,In Service,False,33
653,,29,8,,3427,,2016-11-22 02:45:03 PM,40.7243052725,,-73.9960098267,,Lafayette St & Jersey St,,Lafayette St & Jersey St,1,In Service,False,40
654,,24,1,,3428,,2016-11-22 02:44:35 PM,40.740983,,-74.001702,,8 Ave & W 16 St,,8 Ave & W 16 St,1,In Service,False,25
655,,10,29,,3429,,2016-11-22 02:44:30 PM,40.6850680731,,-73.977907598,,Hanson Pl & Ashland Pl,,Hanson Pl & Ashland Pl,1,In Service,False,39
656,,4,15,,3430,,2016-11-22 02:44:29 PM,40.7190789118,,-73.9422369003,,Richardson St & N Henry St,,Richardson St & N Henry St,1,In Service,False,19
657,,1,25,,3431,,2016-11-22 02:41:06 PM,40.746524,,-73.977885,,E 35 St & 3 Ave,,E 35 St & 3 Ave,1,In Service,False,26
658,,0,35,,3434,,2016-11-22 02:43:46 PM,40.7902541733,,-73.9771834016,,W 88 St & West End Ave,,W 88 St & West End Ave,1,In Service,False,35
659,,28,17,,3435,,2016-11-22 02:44:42 PM,40.718822,,-73.99596,,Grand St & Elizabeth St,,Grand St & Elizabeth St,1,In Service,False,45
660,,26,5,,3436,,2016-11-22 02:44:49 PM,40.721319,,-74.010065,,Greenwich St & Hubert St,,Greenwich St & Hubert St,1,In Service,False,31
661,,0,0,,3437,,1969-12-31 07:00:00 PM,40.7931348099,,-73.9770036936,,Riverside Dr & W 91 St,,Riverside Dr & W 91 St,3,Not In Service,False,0
662,,2,28,,3438,,2016-11-22 02:43:05 PM,40.7722485377,,-73.9584213495,,E 76 St & 3 Ave,,E 76 St & 3 Ave,1,In Service,False,31
